"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"72","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101113","2,902.50",".00","  .00%",".00",".00","2,902.50","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29020","BN0001","663369","","","101113","G277","","Shipped","11/13/13","CALL TO ROUTE","   430","   430","","2,902.50","    .00",".00","","","","NY","","",
"73","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101115","6,567.75",".00","  .00%",".00",".00","6,567.75","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29022","BN0001","663369","","","101115","G277","","Shipped","11/13/13","CALL TO ROUTE","   973","   973","","6,567.75","    .00",".00","","","","NY","","",
"74","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101116","34,539.75",".00","  .00%",".00",".00","34,539.75","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29022-1","BN0001","663369","","","101116","G277","","Shipped","11/13/13","CALL TO ROUTE","  5117","  5117","","34,539.75","    .00",".00","","","","NY","","",
"75","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101117","4,569.75",".00","  .00%",".00",".00","4,569.75","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29024","BN0001","663369","","","101117","G277","","Shipped","11/13/13","CALL TO ROUTE","   677","   677","","4,569.75","    .00",".00","","","","NY","","",
"76","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101118","8,829.00",".00","  .00%",".00",".00","8,829.00","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29024-1","BN0001","663369","","","101118","G277","","Shipped","11/13/13","CALL TO ROUTE","  1308","  1308","","8,829.00","    .00",".00","","","","NY","","",
"77","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101119","600.75",".00","  .00%",".00",".00","600.75","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29026-1","BN0001","663369","","","101119","G277","","Shipped","11/13/13","CALL TO ROUTE","    89","    89","","600.75","    .00",".00","","","","NY","","",
"78","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101120","229.50",".00","  .00%",".00",".00","229.50","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29028","BN0001","663369","","","101120","G277","","Shipped","11/13/13","CALL TO ROUTE","    34","    34","","229.50","    .00",".00","","","","NY","","",
"79","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101121","36,281.25",".00","  .00%",".00",".00","36,281.25","NET 30","AF","11/13/2013","W","PB","25","Current"," 30","12/13/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29028-1","BN0001","663369","","","101121","G277","","Shipped","11/13/13","CALL TO ROUTE","  5375","  5375","","36,281.25","    .00",".00","","","","NY","","",
"80","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101070","19,448.00",".00","  .00%",".00",".00","19,448.00","NET 30","AF","11/15/2013","W","PB","23","Current"," 30","12/15/2013","","11/13","","","","","","000110","12/03/2013","","","No collection Info","E 29050","BN0001","663371","","","101070","G272","","Shipped","11/15/13","CALL TO ROUTE","  2992","  2992","154493","19,448.00","    .00",".00","","","","NY","","",
"81","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101114","12,690.00",".00","  .00%",".00",".00","12,690.00","NET 30","AF","11/20/2013","W","PB","18","Current"," 30","12/20/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","E 29020-1","BN0001","663369","","","101114","G277","","Shipped","11/13/13","CALL TO ROUTE","  1880","  1880","","12,690.00","    .00",".00","","","","NY","","",
"82","Open","BN0001","BEN ELIAS INDUSTRIES","Invoice","101122","357.95","54.20","  .00%",".00",".00","357.95","NET 30","AF","11/21/2013","W","PB","17","Current"," 30","12/21/2013","","11/13","","","","","","000110","12/03/2013","","","No collection Info","E 29026","BN0001","663369","","","101122","G286","","Shipped","11/21/13","VENDOR PORTAL","    45","    45","1Z1VV5130340301","357.95","  54.20",".00","","","","NY","","",
"83","Open","BR0001","BEYOND THE RACK ENTE","Debit","800003","442.50",".00","  .00%",".00",".00","442.50","","EE","10/16/2013","W","PB","83","31 to 60","  0","10/16/2013","","10/13","","","","","","","","","Paid 75%","No collection Info","131305","","","","Customer Paid 75% of the amount leaving","100775","","","","","","","","","","","","","","","QC","","",
"84","Open","BR0001","BEYOND THE RACK ENTE","Debit","800004","726.45",".00","  .00%",".00",".00","726.45","","EE","10/23/2013","W","PB","76","31 to 60","  0","10/23/2013","","10/13","","","","","","","","","Paid 75%","No collection Info","131304","","","","Customer paid 75% of the invoice leave a","131304","","","","","","","","","","","","","","","QC","","",
"85","Open","CE0001","CENTURY 21 DEPT STOR","Invoice","100145","720.00",".00","  .00%",".00",".00","720.00","NET 30","AF","09/18/2013","W","PB","81","31 to 60"," 30","10/18/2013","","08/13","","","","","","000035","09/18/2013","","","No collection Info","226784","CE0001","108441","","","100145","G17","","Shipped","09/18/13","","    96","    16","134741","720.00","    .00",".00","","","","NJ","","",
"86","Open","CE0001","CENTURY 21 DEPT STOR","Invoice","100171","1,260.00",".00","  .00%",".00",".00","1,260.00","NET 30","AF","09/18/2013","W","PB","81","31 to 60"," 30","10/18/2013","","08/13","","","","","","000035","09/18/2013","","","No collection Info","226784","CE0001","108441","","","100171","G17","","Shipped","09/18/13","","   168","    28","134741","1,260.00","    .00",".00","","","","NJ","","",
"87","Open","CE0001","CENTURY 21 DEPT STOR","Invoice","100277","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","09/23/2013","W","PB","76","31 to 60"," 30","10/23/2013","","08/13","","","","","","000054","10/04/2013","","","No collection Info","226784","CE0001","108441","","","100277","G77","","Shipped","09/23/13","SEEROUTINGGUIDE","    48","     8","136987","360.00","    .00",".00","","","","NJ","","",
"88","Open","CE0001","CENTURY 21 DEPT STOR","Invoice","100571","828.00",".00","  .00%",".00",".00","828.00","NET 30","AF","10/09/2013","W","PB","60","1 to 30"," 30","11/08/2013","","08/13","","","","","","000061","10/14/2013","","","No collection Info","222771","CE0001","214457","","","100571","G137","","Shipped","10/09/13","CALL TO ROUTE","    72","     6","140517","828.00","    .00",".00","","","","NJ","","",
"89","Open","CE0001","CENTURY 21 DEPT STOR","Invoice","100955","828.00",".00","  .00%",".00",".00","828.00","NET 30","AF","10/25/2013","W","PB","44","1 to 30"," 30","11/24/2013","","10/13","","","","","","000082","11/04/2013","","","No collection Info","222771","CE0001","214457","","","100955","G234","","Shipped","10/25/13","SEEROUTINGGUIDE","    72","     6","151719","828.00","    .00",".00","","","","NJ","","",
"90","Open","CL0001","CAROLINA CASH CO., I","Invoice","101081","2,574.44","220.40","  .00%",".00",".00","2,574.44","NET 30","EE","11/19/2013","W","PB","19","Current"," 30","12/19/2013","","11/13","","","","","","000102","11/20/2013","","","No collection Info","101913","CL0001","676817","","","101081","G274","","Shipped","11/14/13","UCL","   276","    36","156236","2,574.44"," 220.40",".00","","","","SC","","",
"91","Open","CO0001","CONSOLIDATED CLOTHIE","Invoice","100962","2,736.00",".00","  .00%",".00",".00","2,736.00","NET 30","EE","11/01/2013","W","PB","37","1 to 30"," 30","12/01/2013","","10/13","","","","","","000109","12/03/2013","","","No collection Info","ABS81313-BB","CO0002","313476","","","100962","G239","","Shipped","11/01/13","CALL TO ROUTE","   456","    76","410-9476610-2","2,736.00","    .00",".00","","","","TX","","",
"92","Open","DA0001","DATOS DEL IMPORADOR","Debit","800017","-22,718.88",".00","  .00%",".00",".00","-22,718.88","CBD","MC","11/01/2013","W","PB","67","31 to 60","  0","11/01/2013","","11/13","","","","","","","","","Over Paid","No collection Info","","","","","Datos send a wire for 45,550.08 and leav","","","","","","","","","","","","","","","","MX","","",
"93","Open","DD0001","DD DISCOUNTS","Invoice","100278","2,280.00",".00","  .00%",".00",".00","2,280.00","NET 60","AF","09/26/2013","W","PB","43","1 to 30"," 60","11/25/2013","","08/13","","","","","","000049","09/27/2013","","","No collection Info","7961983","DD001","214365","","","100278","G63","","Shipped","09/26/13","call to route","   480","    40","136988","2,280.00","    .00",".00","","","","CA","","",
"94","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100106","6,720.00",".00","  .00%",".00",".00","6,720.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV7R","000519","APRVD JM","","","100106","G-091013","","Shipped","09/10/13","","  1920","    40","","6,720.00","    .00",".00","","","","KY","","",
"95","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100109","7,560.00",".00","  .00%",".00",".00","7,560.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV7W","000522","APRV JM","","","100109","G-091013","","Shipped","09/10/13","","  2160","    45","","7,560.00","    .00",".00","","","","MS","","",
"96","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100110","12,600.00",".00","  .00%",".00",".00","12,600.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV7X","000524","APRVD JM","","","100110","G-091013","","Shipped","09/10/13","","  3600","    75","","12,600.00","    .00",".00","","","","MO","","",
"97","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100111","7,392.00",".00","  .00%",".00",".00","7,392.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV7Y","000525","APRVD JM","","","100111","G-091013","","Shipped","09/10/13","","  2112","    44","","7,392.00","    .00",".00","","","","FL","","",
"98","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100112","21,840.00",".00","  .00%",".00",".00","21,840.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV80","000526","APRVD JM","","","100112","G-091013","","Shipped","09/10/13","","  6240","   130","","21,840.00","    .00",".00","","","","OH","","",
"99","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100113","8,232.00",".00","  .00%",".00",".00","8,232.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV81","000527","APRVD JM","","","100113","G-091013","","Shipped","09/10/13","","  2352","    49","","8,232.00","    .00",".00","","","","SC","","",
"100","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100114","16,800.00",".00","  .00%",".00",".00","16,800.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV82","000528","APRVD JM","","","100114","G-091013","","Shipped","09/10/13","","  4800","   100","","16,800.00","    .00",".00","","","","IN","","",
"101","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100115","11,928.00",".00","  .00%",".00",".00","11,928.00","NET 75","DS","09/10/2013","W","PB","44","1 to 30"," 75","11/24/2013","","08/13","","","","","","000016","08/29/2013","","","No collection Info","F0PV83","000529","APRVD JM","","","100115","G-091013","","Shipped","09/10/13","","  3408","    71","","11,928.00","    .00",".00","","","","AL","","",
"102","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100574","44,808.00",".00","  .00%",".00",".00","44,808.00","NET 75","DS","10/07/2013","W","PB","17","Current"," 75","12/21/2013","","08/13","","","","","","000056","10/08/2013","","","No collection Info","F0PV86","000520","APRVD JM","","","100574","G126","","Shipped","10/07/13"," VENDOR PORTAL"," 13392","   279","140520","44,808.00","    .00",".00","","","","OK","","",
"103","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100590","22,104.00",".00","  .00%",".00",".00","22,104.00","NET 75","DS","10/07/2013","W","PB","17","Current"," 75","12/21/2013","","08/13","","","","","","000056","10/08/2013","","","No collection Info","F0PV8J","000529","APRVD JM","","","100590","G125","","Shipped","10/07/13"," VENDOR PORTAL","  6576","   137","140536","22,104.00","    .00",".00","","","","AL","","",
"104","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100572","4,752.00",".00","  .00%",".00",".00","4,752.00","NET 75","DS","10/14/2013","W","PB","10","Current"," 75","12/28/2013","","08/13","","","","","","000065","10/16/2013","","","No collection Info","F0PV6X","000519","APRVD JM","","","100572","G154","","Shipped","10/14/13","VENDOR PORTAL","  1584","    33","140518","4,752.00","    .00",".00","","","","KY","","",
"105","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100575","4,464.00",".00","  .00%",".00",".00","4,464.00","NET 75","DS","10/14/2013","W","PB","10","Current"," 75","12/28/2013","","08/13","","","","","","000065","10/16/2013","","","No collection Info","F0PV70","000521","APRVD JM","","","100575","G155","","Shipped","10/14/13","VENDOR PORTAL","  1488","    31","140521","4,464.00","    .00",".00","","","","VA","","",
"106","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100579","8,208.00",".00","  .00%",".00",".00","8,208.00","NET 75","DS","10/14/2013","W","PB","10","Current"," 75","12/28/2013","","08/13","","","","","","000065","10/16/2013","","","No collection Info","F0PV72","000524","APRVD JM","","","100579","G159","","Shipped","10/14/13","VENDOR PORTAL","  2736","    57","140525","8,208.00","    .00",".00","","","","MO","","",
"107","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100581","432.00",".00","  .00%",".00",".00","432.00","NET 75","DS","10/14/2013","W","PB","10","Current"," 75","12/28/2013","","08/13","","","","","","000064","10/16/2013","","","No collection Info","F0PV73","000525","APRVED JM","","","100581","G158","","Shipped","10/14/13","VENDOR PORTAL","   144","     3","140527","432.00","    .00",".00","","","","FL","","",
"108","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100589","4,320.00",".00","  .00%",".00",".00","4,320.00","NET 75","DS","10/14/2013","W","PB","10","Current"," 75","12/28/2013","","08/13","","","","","","000065","10/16/2013","","","No collection Info","F0PV77","000529","APRVD JM","","","100589","G160","","Shipped","10/14/13","VENDOR PORTAL","  1440","    30","140535","4,320.00","    .00",".00","","","","AL","","",
"109","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100591","432.00",".00","  .00%",".00",".00","432.00","NET 75","DS","10/14/2013","W","PB","10","Current"," 75","12/28/2013","","08/13","","","","","","000065","10/16/2013","","","No collection Info","F0PV78","000530","APRVD JM","","","100591","G153","","Shipped","10/14/13","VENDOR PORTAL","   144","     3","140556","432.00","    .00",".00","","","","CA","","",
"110","Open","DG0001","DOLLAR GENERAL LLC","Invoice","100599","1,728.00",".00","  .00%",".00",".00","1,728.00","NET 75","DS","10/14/2013","W","PB","10","Current"," 75","12/28/2013","","08/13","","","","","","000065","10/16/2013","","","No collection Info","F0PV6X","000519","APRVD JM","","","100599","G162","","Shipped","10/14/13","CALL TO ROUTE","   576","    12","140545","1,728.00","    .00",".00","","","","KY","","",
