"Seq","Status","Account No.","Name","Type","Reference","Amount*","Freight*","Disc%","Discount*","Other*","Balance*","Terms","Salesperson","Date","Factor","Division","Aging","Past Due Status","Due Days","Due Date","Charge Back No.","Sales Period","Date Paid","Batch","Cust Ck No.","Cust Ck Date","Cust Ck Amount","Assign. No.","Assign. Date","Reason","Description","Collection","Cust PO","Ship-To","Approval","Cust ChgBack No.","Remarks","Trail","Manifest","Rank","TS Status","Shipped on","Ship Via","Pieces*","Cartons*","Pro Number","TS Amount*","TS Freight*","TS Variance*","EDI Batch No.","Tracking No","TS Comments","State","Store","DC No.", 
"69","Open","BS0001","BOSCOVS","Invoice","101291","210.00",".00","  .00%",".00",".00","210.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002557","813035","","","101291","G323","","Shipped","12/26/13","GREAT CENTRAL T","    60","     5","168746","210.00","    .00",".00","000024","","","PA","00061","00015",
"70","Open","BS0001","BOSCOVS","Invoice","101292","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002558","813035","","","101292","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","PA","00062","00015",
"71","Open","BS0001","BOSCOVS","Invoice","101293","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002559","813035","","","101293","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","PA","00063","00015",
"72","Open","BS0001","BOSCOVS","Invoice","101294","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002560","813035","","","101294","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","NJ","00064","00015",
"73","Open","BS0001","BOSCOVS","Invoice","101295","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002561","813035","","","101295","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","PA","00065","00015",
"74","Open","BS0001","BOSCOVS","Invoice","101296","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002562","813035","","","101296","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","NY","00066","00015",
"75","Open","BS0001","BOSCOVS","Invoice","101297","210.00",".00","  .00%",".00",".00","210.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002563","813035","","","101297","G323","","Shipped","12/26/13","GREAT CENTRAL T","    60","     5","168746","210.00","    .00",".00","000024","","","PA","00067","00015",
"76","Open","BS0001","BOSCOVS","Invoice","101298","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002564","813035","","","101298","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","PA","00068","00015",
"77","Open","BS0001","BOSCOVS","Invoice","101299","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002565","813035","","","101299","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","PA","00069","00015",
"78","Open","BS0001","BOSCOVS","Invoice","101300","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002566","813035","","","101300","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","NY","00070","00015",
"79","Open","BS0001","BOSCOVS","Invoice","101301","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002567","813035","","","101301","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","DE","00072","00015",
"80","Open","BS0001","BOSCOVS","Invoice","101302","210.00",".00","  .00%",".00",".00","210.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002568","813035","","","101302","G323","","Shipped","12/26/13","GREAT CENTRAL T","    60","     5","168746","210.00","    .00",".00","000024","","","NJ","00073","00015",
"81","Open","BS0001","BOSCOVS","Invoice","101303","210.00",".00","  .00%",".00",".00","210.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002569","813035","","","101303","G323","","Shipped","12/26/13","GREAT CENTRAL T","    60","     5","168746","210.00","    .00",".00","000024","","","NJ","00074","00015",
"82","Open","BS0001","BOSCOVS","Invoice","101304","210.00",".00","  .00%",".00",".00","210.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002570","813035","","","101304","G323","","Shipped","12/26/13","GREAT CENTRAL T","    60","     5","168746","210.00","    .00",".00","000024","","","PA","00075","00015",
"83","Open","BS0001","BOSCOVS","Invoice","101305","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002571","813035","","","101305","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","MD","00076","00015",
"84","Open","BS0001","BOSCOVS","Invoice","101306","210.00",".00","  .00%",".00",".00","210.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002572","813035","","","101306","G323","","Shipped","12/26/13","GREAT CENTRAL T","    60","     5","168746","210.00","    .00",".00","000024","","","MD","00077","00015",
"85","Open","BS0001","BOSCOVS","Invoice","101307","336.00",".00","  .00%",".00",".00","336.00","NET 30","AF","12/26/2013","W","PB","31","1 to 30"," 30","01/26/2014","","12/13","","","","","","000124","12/26/2013","","","No collection Info","690135","002573","813035","","","101307","G323","","Shipped","12/26/13","GREAT CENTRAL T","    96","     8","168746","336.00","    .00",".00","000024","","","PA","00079","00015",
"86","Open","BS0001","BOSCOVS","Invoice","101310","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","000434","807276","","","101310","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","00014","00015",
"87","Open","BS0001","BOSCOVS","Invoice","101311","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002530","807276","","","101311","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","00003","00015",
"88","Open","BS0001","BOSCOVS","Invoice","101312","1,035.00",".00","  .00%",".00",".00","1,035.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002531","807276","","","101312","G332","","Shipped","01/03/14","VENDOR PORTAL","   276","    23","170596","1,035.00","    .00",".00","000025","","","PA","00004","00015",
"89","Open","BS0001","BOSCOVS","Invoice","101313","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002532","807276","","","101313","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","00005","00015",
"90","Open","BS0001","BOSCOVS","Invoice","101314","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002533","807276","","","101314","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","PA","00006","00015",
"91","Open","BS0001","BOSCOVS","Invoice","101315","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002534","807276","","","101315","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","PA","00007","00015",
"92","Open","BS0001","BOSCOVS","Invoice","101316","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002535","807276","","","101316","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","00008","00015",
"93","Open","BS0001","BOSCOVS","Invoice","101317","708.75",".00","  .00%",".00",".00","708.75","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002536","807276","","","101317","G332","","Shipped","01/03/14","VENDOR PORTAL","   189","    21","170596","708.75","    .00",".00","000025","","","PA","00009","00015",
"94","Open","BS0001","BOSCOVS","Invoice","101318","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002537","807276","","","101318","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","DE","00010","00015",
"95","Open","BS0001","BOSCOVS","Invoice","101319","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002538","807276","","","101319","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","NY","00011","00015",
"96","Open","BS0001","BOSCOVS","Invoice","101320","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002539","807276","","","101320","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","PA","00012","00015",
"97","Open","BS0001","BOSCOVS","Invoice","101321","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002541","807276","","","101321","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","DE","00016","00015",
"98","Open","BS0001","BOSCOVS","Invoice","101322","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002542","807276","","","101322","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","00017","00015",
"99","Open","BS0001","BOSCOVS","Invoice","101323","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002543","807276","","","101323","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","NJ","00018","00015",
"100","Open","BS0001","BOSCOVS","Invoice","101324","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002544","807276","","","101324","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","00019","00015",
"101","Open","BS0001","BOSCOVS","Invoice","101325","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002545","807276","","","101325","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","PA","00028","00015",
"102","Open","BS0001","BOSCOVS","Invoice","101326","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002547","807276","","","101326","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","NJ","00033","00015",
"103","Open","BS0001","BOSCOVS","Invoice","101327","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002548","807276","","","101327","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","NJ","00041","00015",
"104","Open","BS0001","BOSCOVS","Invoice","101328","540.00",".00","  .00%",".00",".00","540.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002549","807276","","","101328","G332","","Shipped","01/03/14","VENDOR PORTAL","   144","    12","170596","540.00","    .00",".00","000025","","","MD","00042","00015",
"105","Open","BS0001","BOSCOVS","Invoice","101329","360.00",".00","  .00%",".00",".00","360.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000128","01/06/2014","","","No collection Info","687278","002550","807276","","","101329","G332","","Shipped","01/03/14","VENDOR PORTAL","    96","     8","170596","360.00","    .00",".00","000025","","","OH","00043","00015",
"106","Open","BS0001","BOSCOVS","Invoice","101330","495.00",".00","  .00%",".00",".00","495.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002551","807276","","","101330","G332","","Shipped","01/03/14","VENDOR PORTAL","   132","    11","170596","495.00","    .00",".00","000025","","","MD","00050","00015",
"107","Open","BS0001","BOSCOVS","Invoice","101331","675.00",".00","  .00%",".00",".00","675.00","NET 30","AF","01/03/2014","W","PB","24","1 to 30"," 30","02/02/2014","","12/13","","","","","","000129","01/06/2014","","","No collection Info","687278","002552","807276","","","101331","G332","","Shipped","01/03/14","VENDOR PORTAL","   180","    15","170596","675.00","    .00",".00","000025","","","PA","00051","00015",
